,land_location,sgg_cd,emd_cd,land_gbn,bun,ji,bldg_nm,dong_nm,main_annex_gbn,purpose_cd,purpose_nm,etc_purpose_nm,household_cnt,family_cnt,ho_cnt,lon,lat
748,전라남도 광양시 광양읍 구산리 762-2번지,46230,25022,0,"""0762""","""0002""",매화마을 주공아파트,102동,주건축물,2000,공동주택,공동주택(아파트),90,0,0,127.5789099,34.983559
749,전라남도 광양시 광양읍 구산리 763-1번지,46230,25022,0,"""0763""","""0001""",매화하이츠빌라,가동,주건축물,2000,공동주택,공동주택,8,0,0,127.5774696,34.9824813
750,전라남도 광양시 광양읍 구산리 763-1번지,46230,25022,0,"""0763""","""0001""",매화하이츠빌라,나동,주건축물,2000,공동주택,공동주택,8,0,0,127.5774696,34.9824813
751,전라남도 광양시 광양읍 구산리 781-7번지,46230,25022,0,"""0781""","""0007""",엘도라도,,주건축물,2000,공동주택,공동주택,23,0,0,127.5775204,34.9811292
752,전라남도 광양시 광양읍 구산리 792-14번지,46230,25022,0,"""0792""","""0014""",,,주건축물,2000,공동주택,공동주택,8,0,0,127.5773486,34.9804526
753,전라남도 광양시 광양읍 구산리 792-2번지,46230,25022,0,"""0792""","""0002""",,,주건축물,2000,공동주택,공동주택,8,0,0,127.5775244,34.980345
754,전라남도 광양시 광양읍 구산리 799-1번지,46230,25022,0,"""0799""","""0001""",베네스트B,,주건축물,2000,공동주택,공동주택,16,0,0,127.5766083,34.9795846
755,전라남도 광양시 광양읍 구산리 799-2번지,46230,25022,0,"""0799""","""0002""",엘리시온,,주건축물,2000,공동주택,공동주택,24,0,0,127.5767511,34.9794949
756,전라남도 광양시 광양읍 구산리 809-10번지,46230,25022,0,"""0809""","""0010""",자연애6차,,주건축물,2000,공동주택,공동주택,8,0,0,127.5769983,34.9782878
757,전라남도 광양시 광양읍 구산리 809-16번지,46230,25022,0,"""0809""","""0016""",,제1동,주건축물,2000,공동주택,"제1종근린생활시설,공동주택",8,0,0,127.5761083,34.9788436
758,전라남도 광양시 광양읍 구산리 811-13번지,46230,25022,0,"""0811""","""0013""",광양칠성3지구다세대주택,,주건축물,2000,공동주택,공동주택,8,0,0,127.5763126,34.9774471
759,전라남도 광양시 광양읍 구산리 815-2번지,46230,25022,0,"""0815""","""0002""",자연애5차,,주건축물,2000,공동주택,"공동주택,제1종근린생활시설",8,0,0,127.576099,34.9785281
760,전라남도 광양시 광양읍 구산리 817-6번지,46230,25022,0,"""0817""","""0006""",로얄펠리스,,주건축물,2000,공동주택,공동주택,8,0,0,127.5747768,34.9779285
761,전라남도 광양시 광양읍 구산리 819-13번지,46230,25022,0,"""0819""","""0013""",자연애타운하우스,101동,주건축물,2000,공동주택,공동주택,8,0,0,127.5746525,34.9786763
762,전라남도 광양시 광양읍 구산리 819-14번지,46230,25022,0,"""0819""","""0014""",자연애 타운하우스,102동,주건축물,2000,공동주택,공동주택,8,0,0,127.5747939,34.9788661
763,전라남도 광양시 광양읍 구산리 819-18번지,46230,25022,0,"""0819""","""0018""",자연애 타운하우스 103동,,주건축물,2000,공동주택,공동주택,8,0,0,127.5748374,34.9789203
764,전라남도 광양시 광양읍 구산리 819-3번지,46230,25022,0,"""0819""","""0003""",,,주건축물,2000,공동주택,공동주택,6,0,0,127.5750348,34.9788669
765,전라남도 광양시 광양읍 구산리 819-9번지,46230,25022,0,"""0819""","""0009""",,,주건축물,2000,공동주택,공동주택,15,0,0,127.5744692,34.9781077
766,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,109동,주건축물,2000,공동주택,공동주택(아파트),34,0,0,127.5742148,34.9764752
767,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,107동,주건축물,2000,공동주택,공동주택(아파트),79,0,0,127.5742148,34.9764752
768,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,106동,주건축물,2000,공동주택,공동주택(아파트),66,0,0,127.5742148,34.9764752
769,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,101동,주건축물,2000,공동주택,공동주택(아파트),35,0,0,127.5742148,34.9764752
770,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,108동,주건축물,2000,공동주택,공동주택(아파트),71,0,0,127.5742148,34.9764752
771,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,104동,주건축물,2000,공동주택,공동주택(아파트),80,0,0,127.5742148,34.9764752
772,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,111동,주건축물,2000,공동주택,공동주택(아파트),32,0,0,127.5742148,34.9764752
775,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,105동,주건축물,2000,공동주택,공동주택(아파트),79,0,0,127.5742148,34.9764752
776,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,상가동,주건축물,3000,제1종근린생활시설,근린생활시설,0,0,9,127.5742148,34.9764752
777,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,102동,주건축물,2000,공동주택,공동주택(아파트),80,0,0,127.5742148,34.9764752
779,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,103동,주건축물,2000,공동주택,공동주택(아파트),72,0,0,127.5742148,34.9764752
780,전라남도 광양시 광양읍 구산리 832-1번지,46230,25022,0,"""0832""","""0001""",덕진광양의봄아파트,110동,주건축물,2000,공동주택,공동주택(아파트),80,0,0,127.5742148,34.9764752
781,전라남도 광양시 광양읍 구산리 836-5번지,46230,25022,0,"""0836""","""0005""",자연애3차,자연애3차,주건축물,2000,공동주택,"공동주택,업무시설",8,0,2,127.5778882,34.9777501
782,전라남도 광양시 광양읍 구산리 838-13번지,46230,25022,0,"""0838""","""0013""",,제1동,주건축물,2000,공동주택,공동주택,8,0,0,127.5768948,34.9771246
783,전라남도 광양시 광양읍 구산리 838-14번지,46230,25022,0,"""0838""","""0014""",,제1동,주건축물,2000,공동주택,공동주택,8,0,0,127.5769817,34.9772511
784,전라남도 광양시 광양읍 구산리 846-7번지,46230,25022,0,"""0846""","""0007""",아델리스,,주건축물,2000,공동주택,공동주택,16,0,0,127.5775282,34.9753329
785,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,101,주건축물,2000,공동주택,아파트,92,0,0,127.5754387,34.9748929
793,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,105,주건축물,2000,공동주택,아파트,76,0,0,127.5754387,34.9748929
795,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,103,주건축물,2000,공동주택,아파트,126,0,0,127.5754387,34.9748929
797,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,104,주건축물,2000,공동주택,아파트,34,0,0,127.5754387,34.9748929
799,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,102,주건축물,2000,공동주택,아파트,95,0,0,127.5754387,34.9748929
800,전라남도 광양시 광양읍 구산리 850-1번지,46230,25022,0,"""0850""","""0001""",칠성 e-편한세상,106,주건축물,3000,제1종근린생활시설,"제1,2종 근린생활시설",0,0,8,127.5754387,34.9748929
801,전라남도 광양시 광양읍 칠성리 1010-2번지,46230,25023,0,"""1010""","""0002""",安愛家꿈꾸는집,,주건축물,2000,공동주택,"업무시설,제1종근린생활시설,공동주택",19,0,4,127.582151,34.977269
802,전라남도 광양시 광양읍 칠성리 133번지,46230,25023,0,"""0133""","""0000""",진성아파트,A동,주건축물,2000,공동주택,연립주택,24,0,24,127.5830931,34.9772362
803,전라남도 광양시 광양읍 칠성리 133번지,46230,25023,0,"""0133""","""0000""",진성아파트,B동,주건축물,2000,공동주택,연립주택,18,0,18,127.5830931,34.9772362
804,전라남도 광양시 광양읍 칠성리 135-3번지,46230,25023,0,"""0135""","""0003""",삼성연립주택,,주건축물,2000,공동주택,"연립주택, 점포",12,0,4,127.583847,34.9775903
805,전라남도 광양시 광양읍 칠성리 19번지,46230,25023,0,"""0019""","""0000""",광양공공실버주택,광양공공실버주택,주건축물,2000,공동주택,"공동주택(아파트),노유자시설(복지관)",150,0,2,127.5875242,34.9781347
806,전라남도 광양시 광양읍 칠성리 37-1번지,46230,25023,0,"""0037""","""0001""",칠성그린빌라,,주건축물,2000,공동주택,"근린생활시설, 공동주택",16,0,7,127.5881922,34.978155
807,전라남도 광양시 광양읍 칠성리 41번지,46230,25023,0,"""0041""","""0000""",신광맨션고층아파트,,주건축물,2000,공동주택,아파트,50,0,1,127.5868225,34.9782856
808,전라남도 광양시 광양읍 칠성리 510-1번지,46230,25023,0,"""0510""","""0001""",서광타운공동주택(연립주택),A동,주건축물,2000,공동주택,연립주택,9,0,9,127.5825476,34.9703472
809,전라남도 광양시 광양읍 칠성리 510-1번지,46230,25023,0,"""0510""","""0001""",서광타운공동주택(연립주택),B동,주건축물,2000,공동주택,아파트,10,0,10,127.5825476,34.9703472
810,전라남도 광양시 광양읍 칠성리 520-3번지,46230,25023,0,"""0520""","""0003""",화진그린맨션,,주건축물,2000,공동주택,공동주택,36,0,1,127.5822668,34.9717254
811,전라남도 광양시 광양읍 칠성리 520-5번지,46230,25023,0,"""0520""","""0005""",맥시멈빌라,,주건축물,2000,공동주택,"공동주택, 제2종근린생활시설",19,0,1,127.5823121,34.9714371
812,전라남도 광양시 광양읍 칠성리 524-7번지,46230,25023,0,"""0524""","""0007""",삼보타워맨션,1동,주건축물,2000,공동주택,아파트 및 부대시설,99,0,0,127.5823632,34.9721494
813,전라남도 광양시 광양읍 칠성리 528번지,46230,25023,0,"""0528""","""0000""",영진아파트,1동,주건축물,2000,공동주택,공동주택(아파트),45,0,45,127.582272,34.9728523
814,전라남도 광양시 광양읍 칠성리 64-1번지,46230,25023,0,"""0064""","""0001""",복합상가,나동,주건축물,3000,제1종근린생활시설,복합상가,0,0,22,127.5835022,34.9829528
815,전라남도 광양시 광양읍 칠성리 67-2번지,46230,25023,0,"""0067""","""0002""",일반상가,,주건축물,3000,제1종근린생활시설,일반상가,0,0,2,127.5838902,34.9820347
816,전라남도 광양시 광양읍 칠성리 87번지,46230,25023,0,"""0087""","""0000""",복합상가,가동,주건축물,2000,공동주택,복합상가(가동),0,0,14,127.5816007,34.9821079
817,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,307동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
818,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,110동,주건축물,2000,공동주택,아파트,50,0,0,127.5830553,34.9825276
819,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,108동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
820,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,309동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
821,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,202동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
822,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,314동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
823,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,104동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
824,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,304동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
825,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,107동,주건축물,2000,공동주택,아파트,50,0,0,127.5830553,34.9825276
826,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,204동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
827,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,311동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
828,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,노인정 2호,주건축물,2000,공동주택,노인정,0,0,0,127.5830553,34.9825276
829,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,308동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
830,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,207동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
831,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,114동,주건축물,2000,공동주택,아파트,50,0,0,127.5830553,34.9825276
832,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,303동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
833,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,112동,주건축물,2000,공동주택,아파트,50,0,0,127.5830553,34.9825276
834,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,211동,주건축물,2000,공동주택,아파트,50,0,0,127.5830553,34.9825276
835,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",노인정,,주건축물,2000,공동주택,노인정,0,0,0,127.5830553,34.9825276
836,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,관리소 1호,주건축물,2000,공동주택,관리소,0,0,0,127.5830553,34.9825276
837,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,101동,주건축물,2000,공동주택,아파트,30,0,0,127.5830553,34.9825276
838,전라남도 광양시 광양읍 칠성리 89-5번지,46230,25023,0,"""0089""","""0005""",칠성아파트,317동,주건축물,2000,공동주택,아파트,40,0,0,127.5830553,34.9825276
